id,title,year
93051,"From the Hip",1987
93052,"Froschkönig",1988
93054,"Le frère André",1987
93055,"It's a Mad, Mad, Mad World II",1988
93056,"The Romancing Star",1987
93057,"Fucking Fernand",1987
93058,"Full Metal Jacket",1987
93059,"Two Edged Knife",1989
93061,Funkytown,1998
93062,"Funny Boy",1987
93067,"Gaby: A True Story",1987
93068,"Gallagher's Travels",1987
93069,Gallego,1988
93071,"Sworn Brothers",1987
93072,"The Garbage Pail Kids Movie",1987
93073,"Gardens of Stone",1987
93075,"The Gate",1987
93077,"Gde nakhoditsya Nofelet?",1988
93078,Gehen,1987
93079,"Gekommen bin ich",1987
93081,Geld,1990
93083,"La gentilezza del tocco",1987
93086,"Gewusst wie",1987
93087,"Het gezin van Paemel",1986
93088,"Ghost Fever",1986
93090,Ghosthouse,1988
93091,"Ghoulies II",1987
93092,"Julia and Julia",1987
93093,"The Glass Menagerie",1987
93097,Gloves,1986
93098,"Going Bananas",1987
93101,"Twilight of the Cockroaches",1987
93103,"The Good Father",1985
93104,"Good Morning Babylon",1987
93105,"Good Morning, Vietnam",1987
93106,"The Good Wife",1987
93107,Goofballs,1987
93108,"El gran Serafín",1987
93109,"La gran comedia",1988
93111,"The Grand Highway",1987
93112,"Il grande Blek",1987
93113,"Django Strikes Again",1987
93115,"Graveyard Shift",1987
93116,"The Great Land of Small",1986
93117,"La grenouille et la baleine",1988
93118,"Grey Digital Target",1986
93119,"Grizzly II: The Concert",1983
93120,"Ground Zero",1987
93121,"Growing Up in America",1988
93122,"Die Grube",1987
93124,Guarapo,1987
93125,"Gui hua xiang",1987
93127,Guldregn,1988
93131,"The Street Players",1987
93132,Hachi-ko,1987
93133,"King of the Children",1987
93136,"Halodhia Choraye Baodhan Khai",1987
93137,"Hamburger Hill",1987
93138,Hamlet,1987
93139,"Hamlet Goes Business",1987
93142,Hangmen,1987
93143,"The Hanoi Hilton",1987
93144,"Hansel and Gretel",1987
93145,"Happy New Year",1987
93146,"Hard Ticket to Hawaii",1987
93148,"Harry and the Hendersons",1987
93151,Hasenherz,1987
93153,"The Reckless Fellows",1987
93156,Havinck,1987
93157,"Hawaiian Dream",1987
93158,"Hawken's Breed",1988
93160,"He's My Girl",1987
93161,Heart,1987
93163,"Hearts of Fire",1987
93164,Heat,1986
93165,"Heat and Sunlight",1987
93166,Heaven,1987
93167,"Heaven and Earth",1987
93169,Hector,1987
93170,"Men Behind the Sun",1988
93171,"Hell Comes to Frogtown",1988
93172,"Hell on the Battleground",1988
93173,"Hellfire: A Journey from Hiroshima",1986
93175,"Hello Again",1987
93176,"Prom Night II",1987
93177,Hellraiser,1987
93178,"Helsinki-Naples All Night Long",1987
93180,"Here We Are",1987
93181,"Hero: The Official Film of the 1986 FIFA World Cup",1986
93182,"Hero Hiralal",1988
93183,"The Hero's Journey: The World of Joseph Campbell",1987
93185,"The Hidden",1987
93186,"Hiding Out",1987
93188,"Higher Education",1988
93190,"Hikaru onna",1987
93191,"Wings of Desire",1987
93192,"Himmo, King of Jerusalem",1987
93194,"Hip Hip Hurrah!",1987
93195,"Histoire d'Orokia",1987
93199,"A Hungarian Fairy Tale",1987
93200,"Hollywood Shuffle",1987
93201,"Ghost Chase",1987
93202,Homage,1987
93204,"Home Is Where the Hart Is",1987
93205,"L'homme voilé",1987
93206,"Red Sorghum",1987
93207,"Wings of Honneamise",1987
93209,"Hope and Glory",1987
93210,"La hora 24",1990
93213,Hostage,1986
93214,"Hot Child in the City",1987
93215,"Hot Pursuit",1987
93216,"River of Fireflies",1987
93217,"Hotel Colonial",1987
93218,Threat,1987
93219,"Hour of the Assassin",1987
93220,"House II: The Second Story",1987
93221,"House Made of Dawn",1972
93223,"House of Games",1987
93224,"House of the Rising Sun",1987
93225,Housekeeping,1987
93227,"Howling III",1987
93228,"A Book of Heroes",1986
93229,"Yes, Madam!",1985
93230,"The Game They Called Sex",1988
93231,Hunk,1987
93232,"Hunter's Blood",1986
93233,"Hótreál",1988
93234,"Hotel de France",1987
93235,"Alpine Fire",1985
93237,"I nichego bolshe",1988
93238,"I Was a Teenage Zombie",1987
93239,"I've Heard the Mermaids Singing",1987
93240,"Me and Him",1988
93244,"Gramps Is a Great Guy!",1987
93245,Maldonne,1988
93246,"Ilo Tsy Very",1987
93251,"Stowaways on the Ark",1988
93252,"In Extremis",1988
93253,"In the Mood",1987
93255,"The Inquiry",1987
93258,Rouge,1987
93259,"Inna wyspa",1987
93260,Innerspace,1987
93261,"Les innocents",1987
93262,"Inocente y delincuente",1987
93263,Insaaf,1987
93264,Inside,1987
93265,"On Company Business",1980
93266,"Instant Justice",1986
93267,Intervista,1987
93268,Interzone,1989
93270,"The Legend of Wolf Lodge",1988
93272,"Invasion Earth: The Aliens Are Here",1988
93273,"Invocation: Maya Deren",1987
93274,"Io e mia sorella",1987
93275,"Irena and the Shadows",1987
93276,"Iron Warrior",1987
93277,Ironweed,1987
93278,Ishtar,1987
93280,"Island Child",1987
93283,"Isten veletek, barátaim",1987
93284,"It Couldn't Happen Here",1987
93285,"It Was 20 Years Ago Today",1987
93286,"It's Alive III: Island of the Alive",1987
93287,Itihaas,1987
93288,"J'ai choisi de vivre",1987
93290,"Farewell, Mr. President",1987
93291,"How Poets Are Enjoying Their Lives",1988
93293,Jalwa,1987
93295,"Jane B. for Agnes V.",1988
93296,"Jane and the Lost City",1987
93297,Jarrapellejos,1988
93298,"Jaune revolver",1988
93299,"Jawab Hum Denge",1987
93300,"Jaws: The Revenge",1987
93302,Jenatsch,1987
93303,"Jeux d'artifices",1987
93304,"Prison on Fire",1987
93305,"Flaming Brothers",1987
93306,"Rich and Famous",1987
93307,"Jiang hu zheng jiang",1987
93308,"New Mr. Vampire",1986
93309,"The Ultimate Vampire",1991
93310,Jilted,1987
93311,"Jim & piraterna Blom",1987
93312,"Jimi Plays Monterey",1986
93313,"Searching for Love",1986
93314,"Leng mooi jing juen",1987
93315,Jocks,1986
93317,"John and the Missus",1987
93318,"Lethal Obsession",1987
93319,"Diary of a Madman",1987
93320,"El juego más divertido",1988
93321,"Juillet en septembre",1988
93322,"Jungle Rats",1988
93323,"Manuela's Loves",1987
93324,"A Jávor",1987
93325,"Tropic of Ice - Jään kääntöpiiri",1987
93326,"Das Kabinett des Dr. Barsch",1987
93327,"Kai xin gui jing ling",1986
93328,"Kai xin wu yu",1987
93330,"Der Kaiser lebt",1987
93331,"Kam, pánové, kam jdete?",1988
93332,"Die Kameliendame",1987
93333,"Kamikazen: Ultima notte a Milano",1988
93334,"The Fight for the Red Cow",1987
93335,Kandyland,1988
93336,"The Cat",1988
93338,"The Kid Brother",1987
93340,"Les keufs",1987
93341,"The Key",1987
93342,"Where Is the Friend's House?",1987
93343,Khristiane,1987
93345,"Behind Enemy Lines",1987
93346,"Killing Spree",1987
93347,"The Killing Time",1987
93348,"Final Take: The Golden Age of Movies",1986
93349,"King Lear",1987
93351,"Kiss Daddy Goodnight",1987
93354,"The Kitchen Toto",1987
93355,"Kiáltás és kiáltás",1988
93357,"Kobayashi Hitomi no honshô",1987
93358,"Kocham kino",1988
93361,"Komanda 33",1988
93362,"Komedianci z wczorajszej ulicy",1987
93365,Komplizinnen,1987
93367,"Peacock King",1988
93368,"Concerto for the Right Hand",1987
93369,"Krasnodar: Trial of 1943",1987
93370,"Kreytserova sonata",1987
93371,"Le petit amour",1988
93373,"Kuroi doresu no onna",1987
93374,"The Kiss of the Tiger",1988
93376,"Good Night, Austria - Manfred Deix and His Cartoons",1987
93378,"La Bamba",1987
93379,"Lady Beware",1987
93381,"El lago de las vírgenes",1982
93383,"Beyond the Law",1987
93385,"Lan du ying xiong",1987
93389,"The Last Emperor",1987
93392,"Last Song",1987
93393,"The Last of England",1987
93394,"Laura, del cielo llega la noche",1987
93396,"Leader of the Band",1987
93400,Bread,1986
93401,Leichenrede,1987
93402,Leif,1987
93403,"Lemon Sky",1988
93405,"Leonard Part 6",1987
93406,"Les Patterson Saves the World",1987
93407,"Less Than Zero",1987
93409,"Lethal Weapon",1987
93411,"Lévy et Goliath",1987
93412,"Law of Desire",1987
93413,"Liang xiao hua nong yue",1987
93415,"Light of Day",1987
93416,"The Lighthorsemen",1987
93418,"Like Father Like Son",1987
93419,"Lilac Ball",1987
93421,"Ling chen wan can",1987
93422,"Mr. Vampire Part 3",1987
93424,Lionheart,1987
93426,"An Autumn's Tale",1987
93427,"Varázslat - A Queen Budapesten",1987
93428,"The Living Daylights",1987
93429,"Living on Tokyo Time",1987
93430,"Lo que importa es vivir",1987
93431,"The Lonely Passion of Judith Hearne",1987
93435,"City on Fire",1987
93437,"The Lost Boys",1987
93438,"Flight of the Spruce Goose",1986
93441,"Love Angels",1974
93442,"Love Potion",1987
93443,"Love at Stake",1987
93445,Lovkachi,1988
93446,"Distant Lights",1987
93447,Luzia,1988
93448,"Luego dicen que el pescado es caro",1987
93449,"Luk Erosa",1987
93450,"The Lullaby",1986
93451,"Luna de lobos",1987
93453,"The Gold Rimmed Glasses",1987
93454,"Lunga vita alla signora!",1987
93455,"Il lupo di mare",1987
93456,"Lust for Freedom",1987
93457,"Bôkô honban",1987
93458,"El Lute: Run for Your Life",1987
93460,"Een maand later",1987
93461,Macbeth,1987
93462,Macbeth,1987
93464,"Macu, the Policeman's Woman",1987
93466,"Made in Argentina",1987
93467,"Made in Heaven",1987
93468,Madhouse,1981
93469,"Der Madonna-Mann",1987
93470,Madrid,1987
93473,"The Magic Snowman",1987
93474,"Magic Sticks",1987
93475,Magnat,1987
93476,"Maid to Order",1987
93477,"Making Mr. Right",1987
93480,Malacca,1987
93481,"Malady of Love",1987
93482,"Malom a pokolban",1987
93483,Malone,1987
93489,"Man on Fire",1987
93491,Mankillers,1987
93493,Mannequin,1987
93494,Maramao,1987
93495,Marathan,1987
93496,"Run for Your Life",1988
93497,"Mariana, Mariana",1987
93498,"Marie s'en va-t-en ville",1987
93500,"Martha l'immortelle",1987
93502,"A Taxing Woman",1987
93504,Mascara,1987
93505,Masks,1987
93506,"Master of Dragonard Hill",1987
93507,"Masters of the Universe",1987
93508,"Material urbà",1987
93509,Matewan,1987
93512,Maurice,1987
93515,"Me voy",1987
93516,"Meatballs III: Summer Job",1986
93517,"Medium Rare",1987
93518,"Main Balwan",1986
93520,Men,1987
93522,"The Haunted Cop Shop",1987
93523,"Operation Pink Squad II",1989
93524,"More About the Children of Noisy Village",1987
93525,"Mercenary Fighters",1988
93528,Messer,1987
93531,"Mon cas",1986
93532,"Mi general",1987
93533,"Miami Golem",1985
93534,"Miedzy ustami a brzegiem pucharu",1987
93535,"I miei primi 40 anni",1987
93536,"Mientras haya luz",1987
93538,"Milan noir",1988
93539,"Million Dollar Mystery",1987
93540,"The Pool",1987
93541,"Le miniere del Kilimangiaro",1986
93543,"Mio in the Land of Faraway",1987
93545,"Hai shi shen lou",1987
93546,"The Misfit Brigade",1987
93547,"Misja specjalna",1987
93548,Missile,1988
93549,"Return of the Kickfighter",1987
93550,"Mission Kill",1986
93552,"O Mistério do Armário",1987
93553,"Mit Leib und Seele",1988
93554,"Return of the Demon",1987
93555,Mohre,1987
93556,Sorceress,1987
93557,"Mon bel amour, ma déchirure",1987
93558,"Mondo New York",1988
93560,"The Monster Squad",1987
93561,"Montecarlo Gran Casinò",1987
93562,"A Month in the Country",1987
93563,"Moon in Scorpio",1987
93565,Moonstruck,1987
93566,Moonzund,1988
93567,"Morgan Stewart's Coming Home",1987
93569,"Moors and Christians",1987
93571,"Farewell Moscow",1987
93572,"Moskovskaya elegiya",1987
93573,"Moti Veerana Chowk",1987
93574,"Motten im Licht",1986
93575,"Le moustachu",1987
93576,"Moy boevoy rashchyot",1987
93577,Moziklip,1987
93578,"Mr. India",1987
93579,"Miss Arizona",1988
93581,Multicolored,1987
93582,Munchies,1987
93584,"Murder Rap",1988
93588,"My Dark Lady",1987
93589,"My Demon Lover",1987
93590,"A másik ember",1988
93591,"Pirates of the Lake",1987
93592,"Na iskhode nochi",1988
93593,"On the Silver Globe",1988
93594,"Die Nacht des Marders",1988
93595,"Nad Niemnem",1987
93596,Nadine,1987
93597,"The Man with Three Coffins",1987
93598,"The Naked Cell",1988
93599,"Diary for My Lovers",1987
93603,Nayakan,1987
93604,Nazrana,1987
93605,"Near Dark",1987
93607,"An Uncertain Season",1988
93608,Nekromantik,1987
93609,"A Nest of Singing Birds",1987
93611,"The New Adventures of Oliver",1987
93612,"New York Yankees (The Movie)",1987
93614,"The Newlydeads",1988
93615,Ngati,1987
93617,"Nice Girls Don't Explode",1987
93618,"Niedzielne igraszki",1983
93620,"Night Friend",1988
93621,"The Night Stalker",1986
93622,"Night Trackers",1987
93624,"Night of the Demons",1988
93626,Nightflyers,1987
93628,"Nightmare Sisters",1988
93629,"A Nightmare on Elm Street 3: Dream Warriors",1987
93630,"Nights in White Satin",1987
93632,"Nihil oder Alle Zeit der Welt",1987
93633,"Daughter of the Nile",1987
93634,"Nionde kompaniet",1987
93635,Nitwits,1987
93636,"No Day Is a Holiday",1987
93637,"No Dead Heroes",1986
93638,"No Man's Land",1987
93639,"No Safe Haven",1987
93640,"No Way Out",1987
93641,"The Cruel Embrace",1987
93643,"Una nit a Casa Blanca",1987
93644,"Nochnoy ekipazh",1987
93645,"Noi uomini duri",1987
93648,"North Shore",1987
93650,"Summer Night with Greek Profile, Almond Eyes and Scent of Basil",1986
93651,"Notte italiana",1987
93652,"Les nouveaux tricheurs",1987
93653,"Novye skazki Shakherezady",1987
93654,"Nowhere to Hide",1987
93655,"Widow's Walk",1987
93656,Nudeln,1987
93657,"Nuit docile",1987
93658,"Number One with a Bullet",1987
93659,"Nur für mich",1987
93660,Nuts,1987
93661,"O.T.1. Kino",1987
93662,"Object of Desire",1990
93663,"The Occultist",1988
93664,"Dark Eyes",1987
93665,"Odinokaya zhenshchina zhelayet poznakomitsya",1986
93666,"Odyssée d'amour",1987
93667,"L'oeil au beurre noir",1987
93668,Pathfinder,1987
93670,"A Film About Love",1987
93671,"Omega Syndrome",1986
93673,"On a volé Charlie Spencer!",1986
93674,"On the Black Hill",1988
93675,"Only a Buck",1987
93676,"Open House",1987
93677,Opera,1987
93678,"Operación billete",1987
93680,"Les oreilles entre les dents",1987
93681,"De orionnevel",1987
93682,Orn,1987
93683,Orphans,1987
93684,"Ossegg oder Die Wahrheit über Hänsel und Gretel",1987
93685,Osudjeni,1987
93686,"Tora-san Goes North",1987
93687,"Tora-san Plays Daddy",1987
93689,"Outlaw Force",1988
93690,"Outrageous Fortune",1987
93691,"La oveja negra",1987
93692,"Over the Top",1987
93693,Overboard,1987
93698,Pamiec,1985
93699,"Pan Samochodzik i niesamowity dwór",1987
93700,Pandemonium,1987
93701,"Les pyramides bleues",1988
93702,Paramedics,1988
93704,Partition,1987
93707,"Pasión lejana",1986
93708,"La passerelle",1988
93709,Beatrice,1987
93710,"Bachelor Girl",1987
93711,"The Impeccable Sinner",1987
93712,"Freckled Max and the Spooks",1987
93713,"Pelle the Conqueror",1987
93714,"Penitentiary III",1987
93717,"The Perfect Match",1988
93718,"The Perfectionist",1987
93720,"A Tale from the Past",1987
93726,"Personal Foul",1987
93727,"Personal Services",1987
93728,"Pervaya vstrecha - poslednyaya vstrecha",1988
93729,"La petite allumeuse",1987
93730,"Petits blancs au manioc et à la sauce gombos",1987
93731,"Phoenix the Warrior",1988
93733,"I fotografia",1986
93734,"Photo Roman",1987
93735,"To Err Is Humane",1987
93736,"Pica Pica",1987
93737,"The Pick-up Artist",1987
93739,"Der Pilot",1987
93740,"Ping an ye",1985
93741,"The Pink Chiquitas",1987
93742,"Pink Palace, Paradise Beach",1987
93743,"Pinocchio and the Emperor of the Night",1987
93744,"The New Adventures of Pippi Longstocking",1988
93745,"The Place at the Coast",1987
93747,"El placer de matar",1988
93748,"Planes, Trains & Automobiles",1987
93751,"Po trave bosikom",1987
93752,"Pociag do Hollywood",1987
93754,Repentance,1984
93756,"Police Academy 4: Citizens on Patrol",1987
93758,"Policía",1987
93759,"El polizón del Ulises",1987
93761,"Por la borda",1987
93762,"Poshchyochina, kotoroy ne bylo",1987
93763,"Positive I.D.",1986
93764,Possession,1987
93765,"Les possédés",1988
93766,"La posta in gioco",1988
93768,"Poule et frites",1987
93769,"Killing Time",1987
93771,"A Prayer for the Dying",1987
93772,"Prazdnik Neptuna",1986
93773,Predator,1987
93775,"Tomorrow's a Killer",1987
93776,"Prick Up Your Ears",1987
93777,"Prince of Darkness",1987
93778,"The Princess Academy",1987
93779,"The Princess Bride",1987
93780,"The Principal",1987
93781,"Prinsen av Fogo",1988
93784,"P.I. Private Investigations",1987
93786,Proc?,1987
93788,"Professor Taranne",1987
93789,Bizarre,1987
93790,"Programmed to Kill",1987
93791,"Morning Patrol",1987
93793,"Project X",1987
93794,"Proshchay, shpana zamoskvoretskaya",1987
93797,"Prywatne sledztwo",1987
93798,"Przyjaciel wesolego diabla",1987
93800,"Psychos in Love",1987
93801,"Punch Drunk",1987
93802,"Put More Blood Into the Music",1987
93803,Puteri,1987
93804,"Seven Years Itch",1987
93805,"The Seven Coffins",1975
93807,Quartiere,1987
93809,"Quel ragazzo della curva B",1987
93810,"O Querido Lilás",1987
93812,Quimera,1988
93813,"Quincas Borba",1987
93814,"Qun ying luan wu",1988
93816,"Rachel River",1987
93818,"Radio Days",1987
93819,"Der Radwechsel",1987
93820,"Rage of Honor",1987
93821,"Rage to Kill",1988
93822,"Raising Arizona",1987
93824,"De ratelrat",1987
93827,"Raz na raz ne prikhoditsya",1987
93828,"Real Men",1987
93830,"Rebel High",1987
93831,"Red Riding Hood",1987
93833,"Redneck Zombies",1989
93834,"Reefer and the Model",1988
93835,Reflejos,1987
93836,"Regard de fous",1987
93838,"The Record",1984
93839,"Relação Fiel e Verdadeira",1987
93840,"Rowing with the Wind",1988
93841,"Remembering Marilyn",1987
93843,"Remote Control",1988
93844,"Woman Demon Human",1987
93845,"People's Hero",1987
93846,"Tempesta d'estiu",1987
93847,"Never Travel on a One Way Ticket",1987
93849,"Restrisiko oder Die Arroganz der Macht",1989
93854,"Return to Horror High",1987
93855,"A Return to Salem's Lot",1987
93856,"Ahora mis pistolas hablan",1986
93857,"Revenge of the Nerds II: Nerds in Paradise",1987
93858,"Revolutions Happen Like Refrains in a Song",1987
93859,"Reyno 11 år, soldat",1987
93861,"The Right Hand Man",1987
93863,"The Undressing",1986
93864,"Rimini Rimini",1987
93865,"Riot on 42nd St.",1987
93869,"Roba da ricchi",1987
93870,RoboCop,1987
93872,"Robot Holocaust",1986
93873,"Rock 'n' Roll Nightmare",1987
93876,"Rolling Vengeance",1987
93878,"Romance de Uma Música",1987
93881,"The Rosary Murders",1987
93885,"Rough Ridin' Justice",1987
93886,Roxanne,1987
93888,"La rumba",1987
93889,"Rumbo norte",1987
93891,Rumpelstiltskin,1987
93892,"Run If You Can",1988
93893,"Running from the Guns",1987
93894,"The Running Man",1987
93895,"Running Out of Luck",1987
93896,"Lupin III: The Fuma Conspiracy",1987
93897,"La rusa",1987
93898,Russkies,1987
93899,Rykowisko,1987
93902,"Résidence surveillée",1987
93903,"SFX Retaliator",1987
93905,Sadovnik,1987
93906,"Saigon Commandos",1988
93907,"Saint-Tropez interdit",1985
93908,"Saint-Tropez Vice",1987
93910,"Sakura Killers",1987
93911,"Sale destin",1987
93912,"Salvation!: Have You Said Your Prayers Today?",1987
93913,"Sammy and Rosie Get Laid",1987
93916,"Sinta mahalin mo ako",1987
93917,"Sasek a královna",1988
93918,"Saturday Night at the Palace",1987
93919,"Savage Harbor",1987
93920,Saxo,1988
93922,"Scenes from the Goldmine",1987
93924,Schlachtzeichen,1988
93925,"Lock and Seal",1987
93926,"Schloß Königswald",1988
93930,"Das Schweigen des Dichters",1986
93932,Scorpion,1986
93934,"Secondo Ponzio Pilato",1987
93936,"The Secret of My Success",1987
93937,"Alla ricerca dell'impero sepolto",1987
93938,"Sent om hösten - En dag i Sverige",1987
93940,September,1987
93943,"La senyora",1987
93944,"My Heart Is That Eternal Rose",1989
93949,Shahenshah,1988
93952,Shame,1988
93953,Shantazhist,1988
93954,"She Must Be Seeing Things",1987
93955,"Wonder Women",1987
93956,"In the Blood",1988
93957,"Long Arm of the Law: Part 2",1987
93958,"Shie jie chuang xie",1986
93959,"Shock! Shock! Shock!",1987
93962,"The Romance of Book and Sword",1987
93963,"Shura i Prosvirnyak",1987
93964,"Shy People",1987
93965,"If the Sun Never Returns",1987
93966,"The Sicilian",1987
93968,Siekierezada,1986
93969,Siesta,1987
93970,"Sign 'o' the Times",1987
93973,"Silent Chase",1987
93974,"Silent Night, Deadly Night Part 2",1987
93976,Silverhawk,1987
93978,"A Chinese Ghost Story",1987
93980,"Sister, Sister",1987
93982,"Six Soldiers",1974
93983,"Skeleton Coast",1988
93984,Skin,1987
93985,Skytturnar,1987
93986,"Slam Dance",1987
93987,"Slammer Girls",1987
93988,"Slate, Wyn & Me",1987
93989,"Slaughter in Xian",1990
93990,Slaughterhouse,1987
93991,"Slave Girls from Beyond Infinity",1987
93992,Sledopyt,1987
93993,"Sleeping Beauty",1987
93995,Slugs,1988
93996,"Slumber Party Massacre II",1987
93997,"Smierc Johna L.",1988
93999,"Snow White",1987
94000,"Ba qi zi di",1988
94001,Soblazn,1987
94002,"Keep Your Right Up",1987
94003,"Soldati - 365 all'alba",1987
94004,"Soldier of Fortune",1990
94005,"Big Deal After 20 Years",1985
94006,"Some Kind of Wonderful",1987
94007,"Someone to Love",1987
94008,"Someone to Watch Over Me",1987
94009,"Sommarkvällar på jorden",1987
94010,"Below Zero",1987
94011,"Under the Sun of Satan",1987
94012,Spaceballs,1987
94013,Spaltprozesse,1987
94015,Specters,1987
94016,Spiral,1987
94018,"Spårvagn till havet",1987
94019,"Spökligan",1987
94020,"Square Dance",1987
94021,"The Squeeze",1987
94022,"Ssuda na brak",1987
94024,Stadtrand,1987
94025,Stakeout,1987
94027,"Stand and Deliver",1988
94028,"Stanislaw i Anna",1987
94031,"Starlight Hotel",1987
94033,"Steel Dawn",1987
94034,"Steele Justice",1987
94035,"The Stepfather",1987
94037,"Stewardess School",1986
94038,"The Stick",1988
94039,"Stielke, Heinz, fünfzehn...",1987
94042,"A Stitch for Time",1987
94045,"Storme: Lady of the Jewel Box",1991
94046,Stormquest,1987
94048,"Straight to Hell",1987
94049,"Strana la vita",1988
94050,Stranded,1987
94054,"Ghosts of the Dormers",1988
94055,"The Magpie Strategy",1987
94056,"Street Smart",1987
94057,"Street Trash",1987
94058,Stregati,1986
94059,"Strike Commando",1987
94060,Striker,1988
94061,"Stripped to Kill",1987
94062,"Student Confidential",1987
94064,"Studio Schönbrunn",1987
94065,"Su da yanar",1987
94067,"La succession de Wabo Defo",1987
94068,"Suffer, You Prick",1987
94070,"Summer Camp Nightmare",1987
94071,"Summer Heat",1987
94072,"Summer School",1987
94073,"The Sun and the Moon",1990
94074,"Superman IV: The Quest for Peace",1987
94076,"The South",1988
94077,"Surf Nazis Must Die",1987
94078,Surrender,1987
94079,"Survival Game",1987
94080,"The Survivalist",1987
94081,Susman,1987
94082,Suspect,1987
94084,Sussi,1988
94085,"Los dueños del silencio",1987
94086,"Sweet Lorraine",1987
94087,"Sweet Revenge",1987
94089,"Swimming to Cambodia",1987
94091,"Szeleburdi vakáció",1987
94092,"Szerelem második vérig",1988
94093,"Szkola kochanków, czyli Cosi fan tutte",1987
94094,"Season of Monsters",1987
94095,"Public Security",1987
94096,"Nice and Big",1987
94097,"The Thrushes Are Still Singing",1979
94099,"Day Thieves",1985
94100,"Princess from the Moon",1987
94101,"Takin' It All Off",1987
94103,"Talking Walls",1987
94104,"Tamen zheng nianqing",1987
94105,Tandem,1987
94106,"Tango, Our Dance",1988
94107,"Tant qu'il y aura des femmes",1987
94108,"Un tassinaro a New York",1987
94117,"Taxi nach Kairo",1987
94118,"Teen Wolf Too",1987
94120,Tentazione,1988
94121,Teresa,1987
94122,"Terminal Exposure",1987
94123,"Terror Eyes",1989
94124,"Terror Night",1987
94125,"Terror Squad",1988
94126,"Return to Oegstgeest",1987
94127,Tesoro,1987
94128,"Le test",1987
94129,"Testigo azul",1989
94130,"Devil's Paradise",1987
94131,"They Still Call Me Bruce",1987
94132,Thikana,1987
94133,"Ghosts CAN Do It",1987
94134,"Three Bewildered People in the Night",1987
94135,"Three Kinds of Heat",1987
94137,"3 Men and a Baby",1987
94138,"Three O'Clock High",1987
94140,"Three for the Road",1987
94142,"Throw Momma from the Train",1987
94144,"Thunder III",1988
94145,"Tian ci liang yuan",1987
94146,"Fighting Madam",1987
94147,"Tie xue qi jing",1987
94148,"A Tiger's Tale",1987
94149,Tigershark,1987
94150,"The Final Arrangement",1987
94152,"The Time Guardian",1987
94155,"Tin Men",1987
94156,"Tiszta Amerika",1987
94157,Tlacuilo,1987
94158,"To Market to Market",1987
94159,"Der Tod des Empedokles oder: Wenn dann der Erde Grün von neuem Euch erglänzt",1987
94160,"Shuto shôshitsu",1987
94161,"Tommaso Blu",1986
94162,"Easy Money",1987
94164,"Too Much",1987
94165,"Too Outrageous!",1987
94167,"Top Model",1988
94168,"Totto Channel",1987
94169,"Tough Guys Don't Dance",1987
94170,"The Good, the Bad, and the Not So Bad",1986
94172,"Trading Hearts",1988
94173,"Train of Dreams",1987
94174,"Der Traum von Paris",1987
94175,"Der traurige Vampir",1987
94176,"Travelling North",1987
94178,"Travelling avant",1987
94179,"Treasure of the Moon Goddess",1987
94180,"Ein Treffen mit Rimbaud",1988
94181,"Ein trefflich rauh' Land",1987
94182,"Das Treibhaus",1987
94183,"Subway to the Stars",1987
94184,Trespasses,1984
94185,"La tribu de los aurones",1988
94187,"The Trouble with Dick",1986
94188,"The Trouble with Spies",1987
94189,"Trzy kroki od milosci",1988
94194,"Tu novia está loca",1988
94197,"Twelfth Night",1986
94198,"Twice Under",1989
94201,"The Tunnel",1988
94202,"Tüske a köröm alatt",1988
94204,Ubac,1987
94205,"Ubu et la grande Gidouille",1979
94206,"Marble in Pieces",1987
94207,"Un amour à Paris",1987
94208,"A Man in Love",1987
94209,"Un père et passe",1989
94210,"Un zoo la nuit",1987
94211,"Unas son de amor",1987
94215,"Under Cover",1987
94216,"Under Shelter",1987
94217,"The Under Achievers",1987
94218,"A Flame in My Heart",1987
94220,"Unfinished Business",1987
94222,"Once We Were Dreamers",1987
94223,"Der Unsichtbare",1987
94224,"Unter dem Einfluss einer Kraft",1987
94226,"The Untouchables",1987
94229,"Wedding in Galilee",1987
94233,"Uuno Turhapuro - kaksoisagentti",1987
94234,"Vado a riprendermi il gatto",1987
94235,"Valahol Magyarországon",1987
94236,"Valentino Returns",1989
94237,"Valet Girls",1987
94238,Valhalla,1986
94239,"La vallée fantôme",1987
94241,"Count Your Blessings",1987
94242,Reflections,1987
94243,"Vengeance Cops",1971
94244,"Vengeance Is Mine",1987
94245,"Vent de panique",1987
94246,"O Vento Sopra do Norte",1987
94248,Vera,1986
94249,"La veritat oculta",1987
94250,"Los verduleros II",1987
94251,"Veredicto implacable",1987
94252,"Vergiss Sneider!",1987
94253,"Verkommenes Ufer",1987
94254,"Days to Remember",1987
94255,"The Verne Miller Story",1987
94256,"Vernehmung der Zeugen",1987
94257,"Versteckte Liebe",1987
94258,"Versuchte Heimkehr",1987
94259,Vezuchaya,1987
94260,"Vezuchiy chelovek",1987
94261,"Vi ska tvivla",1987
94263,"Le vie del Signore sono finite",1987
94264,"La vie dissolue de Gérard Floque",1986
94265,"Life Is Rosy",1987
94266,"El vent de l'illa",1988
94269,"Vincent: The Life and Death of Vincent Van Gogh",1987
94270,Vinzenz,1987
94271,"Violent Shit",1989
94274,"The Visitants",1986
94277,"Die vollkommene Bedeutungslosigkeit der Frau für die Musikgeschichte",1987
94279,"Vorfall am Fluß",1987
94280,"Vory v zakone",1988
